sh,a,rh,x,wavelength,absorption
35.0,100.0,13.0,150.0,223.34723049434,0.94192318302509
35.0,100.0,13.0,150.0,223.58026531525,0.94194474619188
35.0,100.0,13.0,150.0,223.81378692927,0.94196630060417
35.0,100.0,13.0,150.0,224.04779686333,0.94198784729968
35.0,100.0,13.0,150.0,224.28229665072,0.94200938734163
35.0,100.0,13.0,150.0,224.51728783116,0.94203092181876
35.0,100.0,13.0,150.0,224.75277195085,0.94205245184542
35.0,100.0,13.0,150.0,224.98875056247,0.94207397856162
35.0,100.0,13.0,150.0,225.22522522523,0.94209550313302
35.0,100.0,13.0,150.0,225.46219750488,0.94211702675106
35.0,100.0,13.0,150.0,225.69966897382,0.94213855063293
35.0,100.0,13.0,150.0,225.93764121103,0.94216007602164
35.0,100.0,13.0,150.0,226.17611580217,0.94218160418607
35.0,100.0,13.0,150.0,226.41509433962,0.94220313642098
35.0,100.0,13.0,150.0,226.65457842248,0.94222467404703
35.0,100.0,13.0,150.0,226.89456965663,0.94224621841084
35.0,100.0,13.0,150.0,227.13506965475,0.94226777088501
35.0,100.0,13.0,150.0,227.37608003638,0.94228933286813
35.0,100.0,13.0,150.0,227.61760242792,0.94231090578478
35.0,100.0,13.0,150.0,227.85963846271,0.94233249108561
35.0,100.0,13.0,150.0,228.10218978102,0.94235409024729
35.0,100.0,13.0,150.0,228.34525803014,0.94237570477253
35.0,100.0,13.0,150.0,228.58884486437,0.94239733619013
35.0,100.0,13.0,150.0,228.83295194508,0.94241898605491
35.0,100.0,13.0,150.0,229.07758094075,0.9424406559478
35.0,100.0,13.0,150.0,229.32273352698,0.94246234747573
35.0,100.0,13.0,150.0,229.56841138659,0.94248406227171
35.0,100.0,13.0,150.0,229.81461620959,0.94250580199477
35.0,100.0,13.0,150.0,230.06134969325,0.94252756832997
35.0,100.0,13.0,150.0,230.30861354215,0.94254936298834
35.0,100.0,13.0,150.0,230.55640946818,0.9425711877069
35.0,100.0,13.0,150.0,230.80473919064,0.9425930442486
35.0,100.0,13.0,150.0,231.05360443623,0.94261493440229
35.0,100.0,13.0,150.0,231.30300693909,0.9426368599827
35.0,100.0,13.0,150.0,231.55294844088,0.94265882283038
35.0,100.0,13.0,150.0,231.80343069077,0.94268082481165
35.0,100.0,13.0,150.0,232.05445544554,0.94270286781854
35.0,100.0,13.0,150.0,232.30602446957,0.94272495376877
35.0,100.0,13.0,150.0,232.55813953488,0.94274708460563
35.0,100.0,13.0,150.0,232.81080242123,0.94276926229796
35.0,100.0,13.0,150.0,233.0640149161,0.94279148884005
35.0,100.0,13.0,150.0,233.31777881475,0.94281376625155
35.0,100.0,13.0,150.0,233.57209592027,0.94283609657743
35.0,100.0,13.0,150.0,233.82696804365,0.94285848188782
35.0,100.0,13.0,150.0,234.08239700375,0.94288092427798
35.0,100.0,13.0,150.0,234.3383846274,0.94290342586815
35.0,100.0,13.0,150.0,234.59493274945,0.94292598880345
35.0,100.0,13.0,150.0,234.85204321278,0.9429486152538
35.0,100.0,13.0,150.0,235.10971786834,0.94297130741373
35.0,100.0,13.0,150.0,235.36795857524,0.9429940675023
35.0,100.0,13.0,150.0,235.62676720075,0.94301689776295
35.0,100.0,13.0,150.0,235.88614562038,0.94303980046335
35.0,100.0,13.0,150.0,236.14609571788,0.94306277789527
35.0,100.0,13.0,150.0,236.40661938534,0.94308583237439
35.0,100.0,13.0,150.0,236.66771852319,0.94310896624014
35.0,100.0,13.0,150.0,236.92939504028,0.94313218185558
35.0,100.0,13.0,150.0,237.19165085389,0.94315548160713
35.0,100.0,13.0,150.0,237.45448788982,0.94317886790446
35.0,100.0,13.0,150.0,237.71790808241,0.94320234318023
35.0,100.0,13.0,150.0,237.98191337458,0.94322590988996
35.0,100.0,13.0,150.0,238.24650571792,0.94324957051173
35.0,100.0,13.0,150.0,238.51168707267,0.94327332754601
35.0,100.0,13.0,150.0,238.77745940783,0.94329718351544
35.0,100.0,13.0,150.0,239.0438247012,0.94332114096454
35.0,100.0,13.0,150.0,239.31078493937,0.94334520245952
35.0,100.0,13.0,150.0,239.57834211787,0.94336937058796
35.0,100.0,13.0,150.0,239.84649824113,0.9433936479586
35.0,100.0,13.0,150.0,240.11525532255,0.94341803720104
35.0,100.0,13.0,150.0,240.38461538462,0.94344254096543
35.0,100.0,13.0,150.0,240.65458045885,0.9434671619222
35.0,100.0,13.0,150.0,240.92515258593,0.94349190276177
35.0,100.0,13.0,150.0,241.19633381573,0.94351676619419
35.0,100.0,13.0,150.0,241.46812620734,0.94354175494884
35.0,100.0,13.0,150.0,241.74053182917,0.94356687177408
35.0,100.0,13.0,150.0,242.01355275895,0.94359211943692
35.0,100.0,13.0,150.0,242.28719108383,0.94361750072264
35.0,100.0,13.0,150.0,242.56144890039,0.94364301843443
35.0,100.0,13.0,150.0,242.83632831472,0.943668675393
35.0,100.0,13.0,150.0,243.11183144246,0.94369447443619
35.0,100.0,13.0,150.0,243.38796040889,0.94372041841858
35.0,100.0,13.0,150.0,243.66471734893,0.94374651021104
35.0,100.0,13.0,150.0,243.94210440722,0.94377275270033
35.0,100.0,13.0,150.0,244.2201237382,0.94379914878866
35.0,100.0,13.0,150.0,244.49877750611,0.9438257013932
35.0,100.0,13.0,150.0,244.77806788512,0.94385241344566
35.0,100.0,13.0,150.0,245.0579970593,0.94387928789177
35.0,100.0,13.0,150.0,245.33856722277,0.94390632769085
35.0,100.0,13.0,150.0,245.61978057966,0.94393353581521
35.0,100.0,13.0,150.0,245.90163934426,0.94396091524972
35.0,100.0,13.0,150.0,246.18414574101,0.94398846899124
35.0,100.0,13.0,150.0,246.4673020046,0.94401620004807
35.0,100.0,13.0,150.0,246.75111038,0.94404411143941
35.0,100.0,13.0,150.0,247.03557312253,0.94407220619478
35.0,100.0,13.0,150.0,247.32069249794,0.94410048735341
35.0,100.0,13.0,150.0,247.60647078244,0.9441289579637
35.0,100.0,13.0,150.0,247.89291026277,0.94415762108253
35.0,100.0,13.0,150.0,248.18001323627,0.94418647977467
35.0,100.0,13.0,150.0,248.46778201093,0.94421553711216
35.0,100.0,13.0,150.0,248.75621890547,0.94424479617357
35.0,100.0,13.0,150.0,249.04532624938,0.94427426004343
35.0,100.0,13.0,150.0,249.33510638298,0.94430393181145
35.0,100.0,13.0,150.0,249.62556165751,0.94433381457187
35.0,100.0,13.0,150.0,249.91669443519,0.94436391142271
35.0,100.0,13.0,150.0,250.20850708924,0.94439422546505
35.0,100.0,13.0,150.0,250.50100200401,0.94442475980227
35.0,100.0,13.0,150.0,250.79418157499,0.94445551753929
35.0,100.0,13.0,150.0,251.08804820891,0.94448650178178
35.0,100.0,13.0,150.0,251.38260432378,0.94451771563535
35.0,100.0,13.0,150.0,251.67785234899,0.94454916220477
35.0,100.0,13.0,150.0,251.97379472535,0.94458084459307
35.0,100.0,13.0,150.0,252.27043390515,0.94461276590078
35.0,100.0,13.0,150.0,252.56777235225,0.94464492922497
35.0,100.0,13.0,150.0,252.86581254214,0.94467733765846
35.0,100.0,13.0,150.0,253.16455696203,0.94470999428884
35.0,100.0,13.0,150.0,253.46400811085,0.94474290219761
35.0,100.0,13.0,150.0,253.76416849941,0.9447760644592
35.0,100.0,13.0,150.0,254.06504065041,0.94480948414007
35.0,100.0,13.0,150.0,254.36662709852,0.9448431642977
35.0,100.0,13.0,150.0,254.66893039049,0.94487710797963
35.0,100.0,13.0,150.0,254.97195308516,0.94491131822245
35.0,100.0,13.0,150.0,255.27569775357,0.94494579805078
35.0,100.0,13.0,150.0,255.58016697904,0.94498055047622
35.0,100.0,13.0,150.0,255.88536335722,0.94501557849633
35.0,100.0,13.0,150.0,256.19128949616,0.94505088509353
35.0,100.0,13.0,150.0,256.49794801642,0.94508647323401
35.0,100.0,13.0,150.0,256.8053415511,0.94512234586665
35.0,100.0,13.0,150.0,257.11347274597,0.94515850592185
35.0,100.0,13.0,150.0,257.42234425948,0.94519495631043
35.0,100.0,13.0,150.0,257.73195876289,0.94523169992247
35.0,100.0,13.0,150.0,258.04231894031,0.94526873962611
35.0,100.0,13.0,150.0,258.3534274888,0.94530607826634
35.0,100.0,13.0,150.0,258.66528711847,0.94534371866386
35.0,100.0,13.0,150.0,258.97790055249,0.94538166361376
35.0,100.0,13.0,150.0,259.29127052723,0.94541991588435
35.0,100.0,13.0,150.0,259.60539979232,0.94545847821586
35.0,100.0,13.0,150.0,259.92029111073,0.94549735331915
35.0,100.0,13.0,150.0,260.23594725885,0.94553654387444
35.0,100.0,13.0,150.0,260.55237102658,0.94557605252997
35.0,100.0,13.0,150.0,260.86956521739,0.9456158819007
35.0,100.0,13.0,150.0,261.18753264844,0.94565603456691
35.0,100.0,13.0,150.0,261.50627615063,0.94569651307291
35.0,100.0,13.0,150.0,261.82579856869,0.94573731992557
35.0,100.0,13.0,150.0,262.14610276127,0.94577845759301
35.0,100.0,13.0,150.0,262.46719160105,0.94581992850311
35.0,100.0,13.0,150.0,262.78906797477,0.94586173504214
35.0,100.0,13.0,150.0,263.11173478337,0.94590387955328
35.0,100.0,13.0,150.0,263.43519494204,0.94594636433516
35.0,100.0,13.0,150.0,263.75945138034,0.94598919164041
35.0,100.0,13.0,150.0,264.08450704225,0.94603236367414
35.0,100.0,13.0,150.0,264.4103648863,0.94607588259245
35.0,100.0,13.0,150.0,264.73702788563,0.94611975050089
35.0,100.0,13.0,150.0,265.0644990281,0.94616396945297
35.0,100.0,13.0,150.0,265.39278131635,0.94620854144856
35.0,100.0,13.0,150.0,265.72187776794,0.94625346843235
35.0,100.0,13.0,150.0,266.0517914154,0.94629875229228
35.0,100.0,13.0,150.0,266.38252530634,0.94634439485795
35.0,100.0,13.0,150.0,266.71408250356,0.946390397899
35.0,100.0,13.0,150.0,267.0464660851,0.94643676312354
35.0,100.0,13.0,150.0,267.37967914438,0.94648349217646
35.0,100.0,13.0,150.0,267.71372479029,0.94653058663786
35.0,100.0,13.0,150.0,268.04860614725,0.94657804802136
35.0,100.0,13.0,150.0,268.38432635534,0.94662587777244
35.0,100.0,13.0,150.0,268.7208885704,0.94667407726683
35.0,100.0,13.0,150.0,269.05829596413,0.94672264780875
35.0,100.0,13.0,150.0,269.39655172414,0.94677159062927
35.0,100.0,13.0,150.0,269.73565905413,0.94682090688462
35.0,100.0,13.0,150.0,270.07562117393,0.94687059765447
35.0,100.0,13.0,150.0,270.41644131963,0.94692066394022
35.0,100.0,13.0,150.0,270.75812274368,0.94697110666329
35.0,100.0,13.0,150.0,271.10066871498,0.94702192666337
35.0,100.0,13.0,150.0,271.444082519,0.94707312469674
35.0,100.0,13.0,150.0,271.78836745787,0.94712470143449
35.0,100.0,13.0,150.0,272.13352685051,0.9471766574608
35.0,100.0,13.0,150.0,272.4795640327,0.94722899327118
35.0,100.0,13.0,150.0,272.82648235722,0.94728170927074
35.0,100.0,13.0,150.0,273.17428519395,0.94733480577243
35.0,100.0,13.0,150.0,273.52297592998,0.9473882829953
35.0,100.0,13.0,150.0,273.87255796969,0.94744214106273
35.0,100.0,13.0,150.0,274.22303473492,0.94749638000068
35.0,100.0,13.0,150.0,274.57440966502,0.94755099973594
35.0,100.0,13.0,150.0,274.92668621701,0.94760600009438
35.0,100.0,13.0,150.0,275.27986786566,0.94766138079919
35.0,100.0,13.0,150.0,275.63395810364,0.94771714146915
35.0,100.0,13.0,150.0,275.98896044158,0.94777328161686
35.0,100.0,13.0,150.0,276.34487840825,0.94782980064699
35.0,100.0,13.0,150.0,276.70171555064,0.9478866978546
35.0,100.0,13.0,150.0,277.05947543406,0.94794397242333
35.0,100.0,13.0,150.0,277.41816164232,0.94800162342376
35.0,100.0,13.0,150.0,277.77777777778,0.94805964981162
35.0,100.0,13.0,150.0,278.13832746152,0.94811805042611
35.0,100.0,13.0,150.0,278.49981433346,0.94817682398822
35.0,100.0,13.0,150.0,278.86224205243,0.948235969099
35.0,100.0,13.0,150.0,279.22561429635,0.94829548423791
35.0,100.0,13.0,150.0,279.58993476235,0.94835536776116
35.0,100.0,13.0,150.0,279.95520716685,0.94841561790002
35.0,100.0,13.0,150.0,280.32143524575,0.94847623275922
35.0,100.0,13.0,150.0,280.68862275449,0.9485372103153
35.0,100.0,13.0,150.0,281.05677346824,0.948598548415
35.0,100.0,13.0,150.0,281.42589118199,0.94866024477368
35.0,100.0,13.0,150.0,281.79597971069,0.94872229697375
35.0,100.0,13.0,150.0,282.16704288939,0.94878470246308
35.0,100.0,13.0,150.0,282.53908457337,0.94884745855351
35.0,100.0,13.0,150.0,282.91210863825,0.94891056241928
35.0,100.0,13.0,150.0,283.28611898017,0.94897401109559
35.0,100.0,13.0,150.0,283.66111951588,0.94903780147708
35.0,100.0,13.0,150.0,284.03711418292,0.94910193031642
35.0,100.0,13.0,150.0,284.4141069397,0.94916639422287
35.0,100.0,13.0,150.0,284.79210176571,0.94923118966087
35.0,100.0,13.0,150.0,285.1711026616,0.94929631294867
35.0,100.0,13.0,150.0,285.55111364934,0.94936176025702
35.0,100.0,13.0,150.0,285.9321387724,0.94942752760783
35.0,100.0,13.0,150.0,286.31418209582,0.94949361087286
35.0,100.0,13.0,150.0,286.69724770642,0.94956000577251
35.0,100.0,13.0,150.0,287.08133971292,0.94962670787458
35.0,100.0,13.0,150.0,287.46646224607,0.94969371259306
35.0,100.0,13.0,150.0,287.85261945884,0.94976101518703
35.0,100.0,13.0,150.0,288.23981552652,0.94982861075947
35.0,100.0,13.0,150.0,288.62805464691,0.94989649425622
35.0,100.0,13.0,150.0,289.01734104046,0.9499646604649
35.0,100.0,13.0,150.0,289.40767895041,0.95003310401394
35.0,100.0,13.0,150.0,289.79907264297,0.95010181937159
35.0,100.0,13.0,150.0,290.19152640743,0.95017080084496
35.0,100.0,13.0,150.0,290.58504455637,0.95024004257917
35.0,100.0,13.0,150.0,290.9796314258,0.95030953855649
35.0,100.0,13.0,150.0,291.37529137529,0.95037928259549
35.0,100.0,13.0,150.0,291.77202878817,0.95044926835037
35.0,100.0,13.0,150.0,292.16984807168,0.95051948931014
35.0,100.0,13.0,150.0,292.56875365711,0.95058993879801
35.0,100.0,13.0,150.0,292.96875,0.95066060997073
35.0,100.0,13.0,150.0,293.36984158029,0.95073149581804
35.0,100.0,13.0,150.0,293.77203290247,0.95080258916211
35.0,100.0,13.0,150.0,294.17532849578,0.95087388265708
35.0,100.0,13.0,150.0,294.57973291438,0.9509453687886
35.0,100.0,13.0,150.0,294.98525073746,0.95101703987346
35.0,100.0,13.0,150.0,295.39188656952,0.95108888805925
35.0,100.0,13.0,150.0,295.79964504043,0.95116090532412
35.0,100.0,13.0,150.0,296.20853080569,0.95123308347648
35.0,100.0,13.0,150.0,296.61854854657,0.95130541415488
35.0,100.0,13.0,150.0,297.0297029703,0.95137788882786
35.0,100.0,13.0,150.0,297.44199881023,0.9514504987939
35.0,100.0,13.0,150.0,297.85544082605,0.95152323518142
35.0,100.0,13.0,150.0,298.27003380394,0.95159608894877
35.0,100.0,13.0,150.0,298.68578255675,0.95166905088439
35.0,100.0,13.0,150.0,299.10269192423,0.95174211160694
35.0,100.0,13.0,150.0,299.52076677316,0.95181526156551
35.0,100.0,13.0,150.0,299.9400119976,0.95188849103992
35.0,100.0,13.0,150.0,300.36043251902,0.951961790141
35.0,100.0,13.0,150.0,300.78203328654,0.95203514881102
35.0,100.0,13.0,150.0,301.20481927711,0.95210855682413
35.0,100.0,13.0,150.0,301.62879549568,0.95218200378685
35.0,100.0,13.0,150.0,302.05396697543,0.95225547913866
35.0,100.0,13.0,150.0,302.48033877798,0.95232897215261
35.0,100.0,13.0,150.0,302.90791599354,0.95240247193598
35.0,100.0,13.0,150.0,303.33670374115,0.9524759674311
35.0,100.0,13.0,150.0,303.76670716889,0.95254944741608
35.0,100.0,13.0,150.0,304.19793145407,0.9526229005057
35.0,100.0,13.0,150.0,304.63038180341,0.95269631515238
35.0,100.0,13.0,150.0,305.06406345333,0.95276967964708
35.0,100.0,13.0,150.0,305.49898167006,0.95284298212044
35.0,100.0,13.0,150.0,305.93514174995,0.95291621054382
35.0,100.0,13.0,150.0,306.37254901961,0.95298935273051
35.0,100.0,13.0,150.0,306.81120883616,0.95306239633692
35.0,100.0,13.0,150.0,307.25112658746,0.95313532886393
35.0,100.0,13.0,150.0,307.69230769231,0.95320813765817
35.0,100.0,13.0,150.0,308.13475760066,0.95328080991347
35.0,100.0,13.0,150.0,308.57848179387,0.9533533326723
35.0,100.0,13.0,150.0,309.02348578492,0.95342569282733
35.0,100.0,13.0,150.0,309.46977511863,0.953497877123
35.0,100.0,13.0,150.0,309.9173553719,0.95356987215715
35.0,100.0,13.0,150.0,310.36623215394,0.95364166438273
35.0,100.0,13.0,150.0,310.81641110651,0.95371324010957
35.0,100.0,13.0,150.0,311.26789790413,0.95378458550618
35.0,100.0,13.0,150.0,311.72069825436,0.95385568660163
35.0,100.0,13.0,150.0,312.17481789802,0.95392652928746
35.0,100.0,13.0,150.0,312.63026260942,0.9539970993197
35.0,100.0,13.0,150.0,313.08703819662,0.95406738232086
35.0,100.0,13.0,150.0,313.54515050167,0.95413736378206
35.0,100.0,13.0,150.0,314.00460540088,0.95420702906513
35.0,100.0,13.0,150.0,314.46540880503,0.95427636340487
35.0,100.0,13.0,150.0,314.92756665967,0.95434535191121
35.0,100.0,13.0,150.0,315.39108494533,0.9544139795716
35.0,100.0,13.0,150.0,315.85596967783,0.95448223125326
35.0,100.0,13.0,150.0,316.32222690848,0.95455009170566
35.0,100.0,13.0,150.0,316.78986272439,0.95461754556291
35.0,100.0,13.0,150.0,317.25888324873,0.95468457734628
35.0,100.0,13.0,150.0,317.72929464097,0.95475117146671
35.0,100.0,13.0,150.0,318.20110309716,0.9548173122274
35.0,100.0,13.0,150.0,318.67431485022,0.95488298382644
35.0,100.0,13.0,150.0,319.14893617021,0.95494817035946
35.0,100.0,13.0,150.0,319.62497336459,0.95501285582236
35.0,100.0,13.0,150.0,320.10243277849,0.95507702411403
35.0,100.0,13.0,150.0,320.58132079504,0.95514065903918
35.0,100.0,13.0,150.0,321.06164383562,0.95520374431109
35.0,100.0,13.0,150.0,321.54340836013,0.95526626355455
35.0,100.0,13.0,150.0,322.02662086732,0.95532820030871
35.0,100.0,13.0,150.0,322.51128789508,0.95538953803004
35.0,100.0,13.0,150.0,322.99741602067,0.95545026009526
35.0,100.0,13.0,150.0,323.48501186112,0.95551034980435
35.0,100.0,13.0,150.0,323.97408207343,0.95556979038361
35.0,100.0,13.0,150.0,324.46463335496,0.95562856498864
35.0,100.0,13.0,150.0,324.95667244367,0.9556866567075
35.0,100.0,13.0,150.0,325.45020611846,0.95574404856377
35.0,100.0,13.0,150.0,325.94524119948,0.95580072351971
35.0,100.0,13.0,150.0,326.44178454842,0.95585666447938
35.0,100.0,13.0,150.0,326.93984306888,0.95591185429189
35.0,100.0,13.0,150.0,327.43942370661,0.95596627575451
35.0,100.0,13.0,150.0,327.94053344993,0.95601991161599
35.0,100.0,13.0,150.0,328.44317932998,0.95607274457969
35.0,100.0,13.0,150.0,328.94736842105,0.95612475730693
35.0,100.0,13.0,150.0,329.45310784098,0.95617593242021
35.0,100.0,13.0,150.0,329.96040475143,0.95622625250652
35.0,100.0,13.0,150.0,330.46926635823,0.9562757001206
35.0,100.0,13.0,150.0,330.97969991174,0.9563242577883
35.0,100.0,13.0,150.0,331.49171270718,0.95637190800986
35.0,100.0,13.0,150.0,332.00531208499,0.95641863326325
35.0,100.0,13.0,150.0,332.52050543117,0.95646441600752
35.0,100.0,13.0,150.0,333.03730017762,0.95650923868611
35.0,100.0,13.0,150.0,333.55570380253,0.95655308373021
35.0,100.0,13.0,150.0,334.07572383073,0.95659593356214
35.0,100.0,13.0,150.0,334.59736783404,0.95663777059864
35.0,100.0,13.0,150.0,335.12064343164,0.95667857725426
35.0,100.0,13.0,150.0,335.64555829045,0.95671833594473
35.0,100.0,13.0,150.0,336.1721201255,0.95675702909024
35.0,100.0,13.0,150.0,336.70033670034,0.95679463911887
35.0,100.0,13.0,150.0,337.23021582734,0.95683114846987
35.0,100.0,13.0,150.0,337.76176536816,0.95686653959703
35.0,100.0,13.0,150.0,338.2949932341,0.956900794972
35.0,100.0,13.0,150.0,338.82990738649,0.95693389708761
35.0,100.0,13.0,150.0,339.3665158371,0.95696582846118
35.0,100.0,13.0,150.0,339.90482664854,0.95699657163785
35.0,100.0,13.0,150.0,340.44484793463,0.95702610919383
35.0,100.0,13.0,150.0,340.98658786088,0.95705442373973
35.0,100.0,13.0,150.0,341.53005464481,0.95708149792379
35.0,100.0,13.0,150.0,342.07525655644,0.95710731443515
35.0,100.0,13.0,150.0,342.62220191868,0.9571318560071
35.0,100.0,13.0,150.0,343.17089910776,0.95715510542028
35.0,100.0,13.0,150.0,343.72135655362,0.95717704550591
35.0,100.0,13.0,150.0,344.27358274042,0.95719765914897
