sh,a,rh,x,wavelength,absorption
35.0,100.0,13.0,150.0,319.14893617021,0.98197176823434
35.0,100.0,13.0,150.0,319.62497336459,0.98185546372842
35.0,100.0,13.0,150.0,320.10243277849,0.98173803196251
35.0,100.0,13.0,150.0,320.58132079504,0.98161946463907
35.0,100.0,13.0,150.0,321.06164383562,0.98149975348111
35.0,100.0,13.0,150.0,321.54340836013,0.98137889023502
35.0,100.0,13.0,150.0,322.02662086732,0.98125686667333
35.0,100.0,13.0,150.0,322.51128789508,0.98113367459763
35.0,100.0,13.0,150.0,322.99741602067,0.98100930584146
35.0,100.0,13.0,150.0,323.48501186112,0.98088375227331
35.0,100.0,13.0,150.0,323.97408207343,0.98075700579965
35.0,100.0,13.0,150.0,324.46463335496,0.98062905836803
35.0,100.0,13.0,150.0,324.95667244367,0.98049990197018
35.0,100.0,13.0,150.0,325.45020611846,0.98036952864522
35.0,100.0,13.0,150.0,325.94524119948,0.98023793048293
35.0,100.0,13.0,150.0,326.44178454842,0.98010509962696
35.0,100.0,13.0,150.0,326.93984306888,0.97997102827825
35.0,100.0,13.0,150.0,327.43942370661,0.97983570869834
35.0,100.0,13.0,150.0,327.94053344993,0.97969913321285
35.0,100.0,13.0,150.0,328.44317932998,0.97956129421491
35.0,100.0,13.0,150.0,328.94736842105,0.9794221841687
35.0,100.0,13.0,150.0,329.45310784098,0.97928179561299
35.0,100.0,13.0,150.0,329.96040475143,0.97914012116472
35.0,100.0,13.0,150.0,330.46926635823,0.97899715352269
35.0,100.0,13.0,150.0,330.97969991174,0.97885288547115
35.0,100.0,13.0,150.0,331.49171270718,0.97870730988355
35.0,100.0,13.0,150.0,332.00531208499,0.97856041972626
35.0,100.0,13.0,150.0,332.52050543117,0.97841220806236
35.0,100.0,13.0,150.0,333.03730017762,0.97826266805539
35.0,100.0,13.0,150.0,333.55570380253,0.9781117929732
35.0,100.0,13.0,150.0,334.07572383073,0.97795957619179
35.0,100.0,13.0,150.0,334.59736783404,0.97780601119917
35.0,100.0,13.0,150.0,335.12064343164,0.97765109159925
35.0,100.0,13.0,150.0,335.64555829045,0.97749481111573
35.0,100.0,13.0,150.0,336.1721201255,0.97733716359605
35.0,100.0,13.0,150.0,336.70033670034,0.97717814301526
35.0,100.0,13.0,150.0,337.23021582734,0.97701774348003
35.0,100.0,13.0,150.0,337.76176536816,0.97685595923253
35.0,100.0,13.0,150.0,338.2949932341,0.97669278465441
35.0,100.0,13.0,150.0,338.82990738649,0.97652821427073
35.0,100.0,13.0,150.0,339.3665158371,0.97636224275391
35.0,100.0,13.0,150.0,339.90482664854,0.97619486492769
35.0,100.0,13.0,150.0,340.44484793463,0.97602607577102
35.0,100.0,13.0,150.0,340.98658786088,0.975855870422
35.0,100.0,13.0,150.0,341.53005464481,0.97568424418178
35.0,100.0,13.0,150.0,342.07525655644,0.97551119251846
35.0,100.0,13.0,150.0,342.62220191868,0.9753367110709
35.0,100.0,13.0,150.0,343.17089910776,0.97516079565263
35.0,100.0,13.0,150.0,343.72135655362,0.97498344225559
